# 1366 inputs. Regenerate with: go test -run TestCorpusGolden -corpus-update
# input	result	instant (UTC)	offset	format	ambiguous	kind
"Mon, 17 Jan 1949 18:36:18 -1346"	ok	1949-01-18T08:22:18.000000000Z	-13:46	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 18 Jan 1965 21:04:46 -0409"	ok	1965-01-19T01:13:46.000000000Z	-04:09	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 20 Mar 1950 12:02:54 -0045"	ok	1950-03-20T12:47:54.000000000Z	-00:45	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 22 Dec 2003 17:03:13 +0256"	ok	2003-12-22T14:07:13.000000000Z	+02:56	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 22 May 2124 05:09:50 -1755"	ok	2124-05-22T23:04:50.000000000Z	-17:55	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 22 Nov 2027 22:35:56 -0816"	ok	2027-11-23T06:51:56.000000000Z	-08:16	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 23 May 1983 17:29:59 -1727"	ok	1983-05-24T10:56:59.000000000Z	-17:27	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 29 May 2062 16:48:21 UTC"	ok	2062-05-29T16:48:21.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Nov 11, 2061"	ok	2061-11-11T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Nov 17, 1946"	ok	1946-11-17T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Nov 29, 2093"	ok	2093-11-29T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Nov 3, 1960"	ok	1960-11-03T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Nov 30, 1932"	ok	1932-11-30T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"November 23, 1956"	ok	1956-11-23T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"November 24, 2001"	ok	2001-11-24T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"November 28, 1993"	ok	1993-11-28T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"November 5, 1995"	ok	1995-11-05T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Oct 14, 1949"	ok	1949-10-14T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Oct 16, 1951"	ok	1951-10-16T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Oct 21, 1986"	ok	1986-10-21T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Oct 25, 1995"	ok	1995-10-25T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"October 1, 1935"	ok	1935-10-01T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"October 7, 1989"	ok	1989-10-07T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sat Jun  3 17:04:59 2006"	ok	2006-06-03T17:04:59.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sat Jun 23 07:17:28 2108"	ok	2108-06-23T07:17:28.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sat Oct 29 15:28:25 2044"	ok	2044-10-29T15:28:25.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sat Sep 13 02:15:51 2104"	ok	2104-09-13T02:15:51.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sat, 02 Oct 2049 04:52:19 UTC"	ok	2049-10-02T04:52:19.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sat, 07 Mar 2071 16:39:14 UTC"	ok	2071-03-07T16:39:14.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sat, 09 Feb 2047 08:10:49 UTC"	ok	2047-02-09T08:10:49.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sat, 15 Apr 1967 04:34:12 -0122"	ok	1967-04-15T05:56:12.000000000Z	-01:22	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sat, 16 Sep 1972 09:27:03 +0322"	ok	1972-09-16T06:05:03.000000000Z	+03:22	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sat, 25 Dec 2083 16:58:00 UTC"	ok	2083-12-25T16:58:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sat, 25 Mar 1939 03:30:24 UTC"	ok	1939-03-25T03:30:24.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sat, 27 Feb 2100 19:32:25 -2202"	ok	2100-02-28T17:34:25.000000000Z	-22:02	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sat, 27 Jun 2099 08:08:31 -0218"	ok	2099-06-27T10:26:31.000000000Z	-02:18	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sep 1, 2031"	ok	2031-09-01T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sep 22, 1963"	ok	1963-09-22T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sep 3, 2035"	ok	2035-09-03T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"September 18, 1960"	ok	1960-09-18T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"September 26, 2107"	ok	2107-09-26T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"September 29, 2067"	ok	2067-09-29T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"September 29, 2069"	ok	2069-09-29T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sun Aug 17 18:22:18 2053"	ok	2053-08-17T18:22:18.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sun Aug 25 08:24:15 1946"	ok	1946-08-25T08:24:15.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sun Jul  6 10:58:21 1958"	ok	1958-07-06T10:58:21.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sun Mar 14 08:47:14 2032"	ok	2032-03-14T08:47:14.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sun Nov  2 14:49:28 2087"	ok	2087-11-02T14:49:28.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sun Sep  4 21:48:50 1927"	ok	1927-09-04T21:48:50.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Sun, 02 Nov 1952 02:13:07 -1942"	ok	1952-11-02T21:55:07.000000000Z	-19:42	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 03 Dec 2017 01:54:50 -1319"	ok	2017-12-03T15:13:50.000000000Z	-13:19	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 04 Jul 1976 16:26:44 UTC"	ok	1976-07-04T16:26:44.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 05 Jun 1983 15:37:26 UTC"	ok	1983-06-05T15:37:26.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 07 Apr 1940 22:17:55 +0136"	ok	1940-04-07T20:41:55.000000000Z	+01:36	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 09 Feb 2048 10:15:25 -1452"	ok	2048-02-10T01:07:25.000000000Z	-14:52	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 12 Feb 2068 11:08:52 -0730"	ok	2068-02-12T18:38:52.000000000Z	-07:30	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 13 Sep 2026 04:44:06 +0018"	ok	2026-09-13T04:26:06.000000000Z	+00:18	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 16 Oct 1960 11:30:34 -1911"	ok	1960-10-17T06:41:34.000000000Z	-19:11	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 17 Jul 1960 22:35:35 UTC"	ok	1960-07-17T22:35:35.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 17 Sep 2062 02:10:21 UTC"	ok	2062-09-17T02:10:21.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 18 Jan 1998 04:31:14 UTC"	ok	1998-01-18T04:31:14.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 21 Aug 1960 22:47:10 -0850"	ok	1960-08-22T07:37:10.000000000Z	-08:50	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 21 Feb 1971 11:32:50 UTC"	ok	1971-02-21T11:32:50.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 23 Mar 2003 20:59:44 UTC"	ok	2003-03-23T20:59:44.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 24 May 2054 22:35:45 UTC"	ok	2054-05-24T22:35:45.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 25 Mar 2029 09:35:24 UTC"	ok	2029-03-25T09:35:24.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Sun, 27 Jul 1947 07:49:45 -1327"	ok	1947-07-27T21:16:45.000000000Z	-13:27	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu Dec 25 12:40:25 2087"	ok	2087-12-25T12:40:25.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Thu Jan 20 21:38:57 2005"	ok	2005-01-20T21:38:57.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Thu Jul 12 19:53:47 2007"	ok	2007-07-12T19:53:47.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Thu Jun 12 11:26:46 2081"	ok	2081-06-12T11:26:46.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Thu Jun 13 23:32:42 1968"	ok	1968-06-13T23:32:42.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Thu Oct 29 20:31:48 1936"	ok	1936-10-29T20:31:48.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Thu, 01 Sep 1927 21:43:17 UTC"	ok	1927-09-01T21:43:17.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 03 Oct 2013 22:23:43 UTC"	ok	2013-10-03T22:23:43.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 04 Jul 2041 00:40:54 UTC"	ok	2041-07-04T00:40:54.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 04 Sep 1930 04:23:59 UTC"	ok	1930-09-04T04:23:59.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 08 Jan 2026 09:29:20 UTC"	ok	2026-01-08T09:29:20.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 17 May 2012 02:26:07 UTC"	ok	2012-05-17T02:26:07.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 20 Apr 2023 21:48:40 UTC"	ok	2023-04-20T21:48:40.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 20 Sep 1934 21:02:33 -1417"	ok	1934-09-21T11:19:33.000000000Z	-14:17	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 21 Dec 2073 19:57:39 -2144"	ok	2073-12-22T17:41:39.000000000Z	-21:44	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 21 Jun 2108 04:18:06 UTC"	ok	2108-06-21T04:18:06.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 25 Jul 2058 10:56:21 +2048"	ok	2058-07-24T14:08:21.000000000Z	+20:48	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Thu, 30 Sep 2027 19:32:58 UTC"	ok	2027-09-30T19:32:58.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Tue Apr  7 23:31:31 1981"	ok	1981-04-07T23:31:31.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Apr 16 17:55:04 1968"	ok	1968-04-16T17:55:04.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Apr 18 17:56:17 2028"	ok	2028-04-18T17:56:17.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Aug  3 18:04:26 1999"	ok	1999-08-03T18:04:26.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Aug 14 16:20:52 1979"	ok	1979-08-14T16:20:52.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Dec 12 14:20:22 2102"	ok	2102-12-12T14:20:22.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Jan 29 03:22:30 1980"	ok	1980-01-29T03:22:30.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Nov 23 04:00:43 2094"	ok	2094-11-23T04:00:43.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Oct  1 14:46:56 1929"	ok	1929-10-01T14:46:56.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue Oct  6 16:11:28 2015"	ok	2015-10-06T16:11:28.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Tue, 03 May 2044 03:59:41 -0906"	ok	2044-05-03T13:05:41.000000000Z	-09:06	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Tue, 05 Apr 2033 20:06:11 UTC"	ok	2033-04-05T20:06:11.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Tue, 07 Jun 1955 13:43:58 +1052"	ok	1955-06-07T02:51:58.000000000Z	+10:52	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Tue, 10 Sep 1963 13:24:41 UTC"	ok	1963-09-10T13:24:41.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Tue, 15 Jan 2097 05:21:49 -1737"	ok	2097-01-15T22:58:49.000000000Z	-17:37	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Tue, 15 Oct 2120 03:25:09 UTC"	ok	2120-10-15T03:25:09.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Tue, 19 Jul 2072 10:38:52 +1005"	ok	2072-07-19T00:33:52.000000000Z	+10:05	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Tue, 28 Apr 2020 11:29:27 UTC"	ok	2020-04-28T11:29:27.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Wed Dec  1 16:23:44 1943"	ok	1943-12-01T16:23:44.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Wed Jan 20 04:12:47 2077"	ok	2077-01-20T04:12:47.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Wed Mar 16 16:36:59 1983"	ok	1983-03-16T16:36:59.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Wed Nov  7 07:44:24 2046"	ok	2046-11-07T07:44:24.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Wed, 02 Jan 1957 18:42:47 UTC"	ok	1957-01-02T18:42:47.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Wed, 05 Feb 1930 01:14:22 +1924"	ok	1930-02-04T05:50:22.000000000Z	+19:24	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Wed, 11 Jun 1997 19:50:51 +1042"	ok	1997-06-11T09:08:51.000000000Z	+10:42	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Wed, 15 Jan 1947 21:52:34 -1325"	ok	1947-01-16T11:17:34.000000000Z	-13:25	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Wed, 18 Aug 1948 00:32:31 -1721"	ok	1948-08-18T17:53:31.000000000Z	-17:21	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Wed, 20 Nov 2080 04:31:58 UTC"	ok	2080-11-20T04:31:58.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Wed, 24 Jul 1996 03:38:02 -2243"	ok	1996-07-25T02:21:02.000000000Z	-22:43	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"dEC0000A\xbe\xc2\xd0 At 0"	nomatch
"\xcaMAY"	nomatch
